"entry_id";"country";"description";"designation";"points";"price";"province";"region";"taster_name";"title";"variety";"winery"
"94349";"Austria";"The appetizing perfume of candied orange peel rises seductively from the glass. The palate counters with the very fresh but ripe fruit of fleshy juicy yellow mirabelles. These are joined by tangy, zesty grapefruit freshness, creating a concentrated fruit-driven palate of great tension and concentration. This is a wonderful tightrope act between tang and generosity. The finish is long and clean.";"Pfaffenberg Reserve";"93";"45";"Kremstal";NA;"Anne Krebiehl MW";"Stift Göttweig 2015 Pfaffenberg Reserve Riesling (Kremstal)";"Riesling";"Stift Göttweig"
"94330";"Austria";"Raspberry, blueberry and blackberry, with a hint of dark chocolate, are first apparent. On the palate, this is slender, fruity and fresh—a very charming and subtle Pinot Noir for light lunches or the picnic basket.";"Raflerjoch";"86";NA;"Vienna";NA;"Anne Krebiehl MW";"Stift Klosterneuburg 2011 Raflerjoch Pinot Noir (Vienna)";"Pinot Noir";"Stift Klosterneuburg"
"94324";"Austria";"Cherry, sage, blackberry and white pepper mingle to make a refreshing and rounded wine ideal for uncomplicated pleasure. Drink now, preferably with canapés or a light lunch where its beautiful and resonant aftertaste of red cherry will impress.";NA;"86";"18";"Niederösterreich";NA;"Anne Krebiehl MW";"Zull 2012 Zweigelt (Niederösterreich)";"Zweigelt";"Zull"
"94324";"Austria";"Cherry, sage, blackberry and white pepper mingle to make a refreshing and rounded wine ideal for uncomplicated pleasure. Drink now, preferably with canapés or a light lunch where its beautiful and resonant aftertaste of red cherry will impress.";NA;"86";"18";"Niederösterreich";NA;"Annе Krеbiеhl MW";"Zull 2012 Zweigelt (Niederösterreich)";"Zweigelt";"Zull"
"94254";"Austria";"Creamy notes of pear still carry a hint of flinty smoke, but the pear notes rise with purity. The bright freshness of pure lemon lifts everything and makes for purity, ease, refreshment and blithe joy.";"Made With Organic Grapes";"90";"14";"Austria";NA;"Anne Krebiehl MW";"Biokult 2015 Made With Organic Grapes Grüner Veltliner (Austria)";"Grüner Veltliner";"Biokult"
"94249";"Austria";"A touch of passion fruit plays on the nose. The palate on the other hand is full of lime and lemon zest that counters this exuberant fruit. A lovely, playful high-wire act between fruit and freshness that provides immense refreshment.";"Bühlweingarten";"90";"15";"Carnuntum";NA;"Annе Krеbiеhl MW";"Artner 2015 Bühlweingarten Riesling (Carnuntum)";"Riesling";"Artner"
"94244";"Austria";"Bundled, firm notes of green pear convince right from the start. The exuberant but crisp fruit comes on a taut but dense palate that also fizzes with peppery, herbal savor. This crisp, slender wine echoes long.";"Edition Chremisa Sandgrube 13";"90";"20";"Niederösterreich";NA;"Annе Krеbiеhl MW";"Winzer Krems 2015 Edition Chremisa Sandgrube 13 Grüner Veltliner (Niederösterreich)";"Grüner Veltliner";"Winzer Krems"
"94235";"Austria";"Ripe, almost tropical fruit notes appear: pineapple and orange zest are tempered by peppery yeastiness which becomes stronger and more expressive and textured on the palate. A phenolic backbone provides structure alongside zesty freshness. This packs a real punch.";"Tradition Reserve";"90";"20";"Weinviertel";NA;"Anne Krebiehl MW";"Dürnberg 2015 Tradition Reserve Grüner Veltliner (Weinviertel)";"Grüner Veltliner";"Dürnberg"
"94235";"Austria";"Ripe, almost tropical fruit notes appear: pineapple and orange zest are tempered by peppery yeastiness which becomes stronger and more expressive and textured on the palate. A phenolic backbone provides structure alongside zesty freshness. This packs a real punch.";"Tradition Reserve";"90";"20";"Weinviertel";NA;"Anne Krebiehl MW";"Dürnberg 2015 Tradition Reserve Grüner Veltliner (Weinviertel)";"Grüner Veltliner";"Dürnberg"
"94232";"Austria";"A beautifully pure, linear but generous rendition of Riesling from the loess soils of Wagram: this has a softer aspect but still is beautifully slender and exquisitely balanced. All this needs are a few rays of sunshine to be enjoyed to the full.";"Fuchsentanz";"90";"23";"Wagram";NA;"Annе Krеbiеhl MW";"Diwald 2015 Fuchsentanz Riesling (Wagram)";"Riesling";"Diwald"
"94221";"Austria";"A touch of flint, some spritz and the zesty tang of both lemon and grapefruit peel make this racy and sleek . An addictive seam of bright acid puls through to a long, lingering and clean finish.";"Vom Urgestein";"90";"22";"Kremstal";NA;"Annе Krеbiеhl MW";"Josef Schmid 2013 Vom Urgestein Riesling (Kremstal)";"Riesling";"Josef Schmid"
"94220";"Austria";"This is reminiscent of a very well-done fruit cocktail. Grape. melon and pear mingle amongst citrus freshness with some tropical hints of lychee mixed in. Wonderfully fruity, rounded and fresh with a zesty seam of acidity.";"Ried Klaus Federspiel";"90";NA;"Wachau";NA;"Anne Krebiehl MW";"Josef Jamek 2013 Ried Klaus Federspiel Riesling (Wachau)";"Riesling";"Josef Jamek"
"94217";"Austria";"Green pear peel, fresh cucumber and ripe, golden pears all unite to make a rounded, toothsome food wine that's also crisp and savory.";NA;"90";"15";"Carnuntum";NA;"Anne Krebiehl MW";"Glatzer 2013 Grüner Veltliner (Carnuntum)";"Grüner Veltliner";"Glatzer"
"94213";"Austria";"Restrained but concentrated fruit rules. Grapefruit peel draws you in only to reveal almost candied, rich orange and citron on the streamlined, linear palate.";"Vom Berg";"90";NA;"Kamptal";NA;"Annе Krеbiеhl MW";"Eichinger 2013 Vom Berg Riesling (Kamptal)";"Riesling";"Eichinger"
"94203";"Austria";"Still closed, this will take a little time to come out of its shell. But it's worth the wait: there's pepper, zestiness and a streamlined, structured body. One word comes to mind: sleekness.";"Klaus Federspiel";"90";"30";"Wachau";NA;"Anne Krebiehl MW";"Jäger 2013 Klaus Federspiel Grüner Veltliner (Wachau)";"Grüner Veltliner";"Jäger"
"94203";"Austria";"Still closed, this will take a little time to come out of its shell. But it's worth the wait: there's pepper, zestiness and a streamlined, structured body. One word comes to mind: sleekness.";"Klaus Federspiel";"90";"30";"Wachau";NA;"Anne Krebiehl MW";"Jäger 2013 Klaus Federspiel Grüner Veltliner (Wachau)";"Grüner Veltliner";"Jäger"
"94202";"Austria";"Ripe Concord pear and an intriguing, phenolic mouthfeel combine in this highly drinkable light white. There is enough weight to support food and a pleasing hint of savoriness as well as depth.";"Wimmer";"90";"14";"Niederösterreich";NA;"Annе Krеbiеhl MW";"Hugl-Wimmer 2013 Wimmer Grüner Veltliner (Niederösterreich)";"Grüner Veltliner";"Hugl-Wimmer"
"94075";"Austria";"500 ml. Almost as intensely spicy as an Alsace Gewürztraminer, this is a rich wine that remains essentially dry. Ripe peach and lychee are right up front, giving a fine intensity. This wine would work well with blue cheese or a pâté.";"Loibner Smaragd 500ml";"88";"34";"Wachau";NA;"Roger Voss";"Emmerich Knoll 2008 Loibner Smaragd 500ml Traminer (Wachau)";"Traminer";"Emmerich Knoll"
"94052";"Austria";"Initially closed, this opens up beautifully in the glass and is smooth, soft and approachable.  Floral elderberry and ripe blackberry aromas follow through to the juicy, succulent midpalate. A lovely, linear acidity guarantees freshness and lively balance. This is not without structure despite its inviting softness.";"Schrattenthal 9";"89";"25";"Niederösterreich";NA;"Anne Krebiehl MW";"Zull 2011 Schrattenthal 9 Red (Niederösterreich)";"Red Blend";"Zull"
"94045";"Austria";"Initially reticent, with just a hint of ground white pepper that also persists on the palate, this elegant and sleek red convinces with concentration of forest berries rather than with power. Its fine-tuned acidity makes it perfect for the table, while the soft tannins mean that it does not necessarily need fatty meat. Its peppery finish is delicious.";NA;"89";"58";"Leithaberg";NA;"Anne Krebiehl MW";"Prieler 2011 Blaufränkisch (Leithaberg)";"Blaufränkisch";"Prieler"
"94045";"Austria";"Initially reticent, with just a hint of ground white pepper that also persists on the palate, this elegant and sleek red convinces with concentration of forest berries rather than with power. Its fine-tuned acidity makes it perfect for the table, while the soft tannins mean that it does not necessarily need fatty meat. Its peppery finish is delicious.";NA;"89";"58";"Leithaberg";NA;"Anne Krebiehl MW";"Prieler 2011 Blaufränkisch (Leithaberg)";"Blaufränkisch";"Prieler"
"94043";"Austria";"This is one of those Pinot Noirs that play hide and seek with you: is that violet or rose? Is it Bing cherry or Amarena? There is red currant and cherry fruit at the center, with overtones of oak, bright acidity and gentle tannins. This will perform best if served with food.";"The Pinot Puzzle";"89";"30";"Burgenland";NA;"Anne Krebiehl MW";"Nittnaus Hans und Christine 2011 The Pinot Puzzle Pinot Noir (Burgenland)";"Pinot Noir";"Nittnaus Hans und Christine"
"93932";"Austria";"There is a definite smoothness and richness to this Grüner, which comes from aging a proportion in wood, a definite step up in quality from past vintages. It doesn't detract from the citrus acidity, but does add an element of pear and peach, and a round, soft aftertaste.";"Vom Schloss";"89";"18";"Niederösterreich";NA;"Rogеr Voss";"Graf Hardegg 2007 Vom Schloss Grüner Veltliner (Niederösterreich)";"Grüner Veltliner";"Graf Hardegg"
"93924";"Austria";"Flavors of melon, apricot and spice are the hallmarks of this single-vineyard wine. It has rounded, ripe fruit, given freshness by a pink grapefruit piquancy, and finishes with classic Grüner Veltliner pepper.";"Die Lage Eichholz";"89";"34";"Niederösterreich";NA;"Rоgеr Vоss";"Setzer 2007 Die Lage Eichholz Grüner Veltliner (Niederösterreich)";"Grüner Veltliner";"Setzer"
"93884";"Austria";"This is a dense and rounded wine that has St. Laurent's characteristically juicy profile. It also has ripe tannins and a herbal character that brings out spice and acidity. This structured wine could age well for another four years.";"Reserve";"88";"23";"Niederösterreich";NA;"Roger Voss";"Forstreiter 2009 Reserve St. Laurent (Niederösterreich)";"St. Laurent";"Forstreiter"
"93884";"Austria";"This is a dense and rounded wine that has St. Laurent's characteristically juicy profile. It also has ripe tannins and a herbal character that brings out spice and acidity. This structured wine could age well for another four years.";"Reserve";"88";"23";"Niederösterreich";NA;"Rоger Vоss";"Forstreiter 2009 Reserve St. Laurent (Niederösterreich)";"St. Laurent";"Forstreiter"
"93880";"Austria";"This is a spicy, perfumed wine that has a rich feel to it. Tropical fruits are balanced by a crisp texture and a fresh, green-apple acidity. It's a wine for drinking now and very approachable.";"Altes Kreuz";"88";"17";"Niederösterreich";NA;"Roger Voss";"Dürnberg 2012 Altes Kreuz Traminer (Niederösterreich)";"Traminer";"Dürnberg"
"93880";"Austria";"This is a spicy, perfumed wine that has a rich feel to it. Tropical fruits are balanced by a crisp texture and a fresh, green-apple acidity. It's a wine for drinking now and very approachable.";"Altes Kreuz";"88";"17";"Niederösterreich";NA;"Roger Voss";"Dürnberg 2012 Altes Kreuz Traminer (Niederösterreich)";"Traminer";"Dürnberg"
"93871";"Austria";"Deliciously fruity, with its apple and fresh grapefruit, this is a forward, ripe wine. It has a crisp layer of tight acidity that highlights the immediate attractiveness of the wine. Glass stopper.";"Langenlois";"88";"20";"Kamptal";NA;"Rоgеr Vоss";"Weszeli 2012 Langenlois Grüner Veltliner (Kamptal)";"Grüner Veltliner";"Weszeli"
"93869";"Austria";"This is a firmly structured blend of Zweigelt and Blaufränkisch that frames a core of attractive ripe fruits and red berry flavors. There is a fine smoky element here making this a wine that can be enjoyed now, but also age well. Drink until 2019.";"Blau & Red";"88";"18";"Burgenland";NA;"Rоger Vоss";"Tinhof 2010 Blau & Red Red (Burgenland)";"Austrian Red Blend";"Tinhof"
"93868";"Austria";"While fresh and fruity, this wine also has some good concentration and richness. It shows crisp acidity as well as a mineral edge, tangy zest notes and an apple-skin texture. The mouthfeel is bright and edgy still, so it will need a year to fully settle in. Screwcap.";"Wieden & Berg";"88";NA;"Kremstal";NA;"Rogеr Voss";"Salomon-Undhof 2012 Wieden & Berg Grüner Veltliner (Kremstal)";"Grüner Veltliner";"Salomon-Undhof"
"93769";"Austria";"Full of melon and pear flavors, with a good burst of acidity, this is a smooth, rounded wine, attractively fruity and ripe. There is some structure here to give the wine extra weight. The finish shows strong wood aging.";"Reserve";"88";NA;"Leithaberg";NA;"Rоgеr Vоss";"Birgit Braunstein 2010 Reserve Chardonnay (Leithaberg)";"Chardonnay";"Birgit Braunstein"
"93766";"Austria";"Tight, dark tannins and meaty flavors suggest a wine that is losing fruit, gaining maturity. There is a distinct dry side while the spice and juicy acidity act as a contrast. It is now ready to drink, great with strong meat dishes.";"Leithaberg Rot";"88";NA;"Burgenland";NA;"Roger Voss";"Tinhof 2006 Leithaberg Rot Red (Burgenland)";"Austrian Red Blend";"Tinhof"
"93742";"Austria";"Scented and fresh, this presents wiry, full-fruited flavors of red and green apple with a good dollop of zesty, pervasive freshness. There is quite a bit of concentration on a very streamlined body with lots of drive and a very vivid, lip-smacking finish.";"Heiligenstein Reserve";"92";"30";"Kamptal";NA;"Anne Krebiehl MW";"Allram 2014 Heiligenstein Reserve Riesling (Kamptal)";"Riesling";"Allram"
"93739";"Austria";"Wonderfully ripe notions of juicy, yellow pear rise from the glass. The same fruity freshness is joined on the palate by a good pinch of white pepper. While this is fresh and linear, it has a pleasant midpalate weight and a rounded, fruity appeal with real depth and peppery, citrussy echoes.";"Sauberg Tradition";"92";"46";"Weinviertel";NA;"Anne Krebiehl MW";"Ingrid Groiss 2014 Sauberg Tradition Grüner Veltliner (Weinviertel)";"Grüner Veltliner";"Ingrid Groiss"
"93735";"Austria";"A very shy, neutral nose opens up into a slender but creamy, fluid and very balanced palate. When Pinot Blanc received such masterful treatment it shows its true pedigree. There is the subtlest hint of smoky oak and a wonderfully woven midpalate and just a few glimpses of red apple.";NA;"92";"34";"Leithaberg";NA;"Annе Krеbiеhl MW";"Tinhof 2014 Weissburgunder (Leithaberg)";"Weissburgunder";"Tinhof"
"93735";"Austria";"A very shy, neutral nose opens up into a slender but creamy, fluid and very balanced palate. When Pinot Blanc received such masterful treatment it shows its true pedigree. There is the subtlest hint of smoky oak and a wonderfully woven midpalate and just a few glimpses of red apple.";NA;"92";"34";"Leithaberg";NA;"Anne Krebiehl MW";"Tinhof 2014 Weissburgunder (Leithaberg)";"Weissburgunder";"Tinhof"
"93729";"Austria";"Baked apple and freshly cut apple peel make for an appealing introduction. Honey and lemon notes join in on the palate and give all of that apple fruit a zesty but textured lift. Very fresh, but very satisfying with appealing, lasting length.";"Schenkenbichl Reserve";"92";"30";"Kamptal";NA;"Anne Krebiehl MW";"Weszeli 2014 Schenkenbichl Reserve Grüner Veltliner (Kamptal)";"Grüner Veltliner";"Weszeli"
"93726";"Austria";"Friendly, appetizing and alluring notes of green Conference pear are most inviting. This plays on fresh fruit but duly acknowledges the peppery element of Grüner in the background. With a little time, this shows some muscle and depth—but remains refreshing, charming and fruity throughout. The pepper lingers smoothly and pleasantly.";"Ried Achleiten Smaragd";"92";"60";"Wachau";NA;"Anne Krebiehl MW";"Josef Jamek 2014 Ried Achleiten Smaragd Grüner Veltliner (Wachau)";"Grüner Veltliner";"Josef Jamek"
"93725";"Austria";"The slightest minty lift is perceptible on the nose, hovering above black cherry. The palate shows tightly packed, dense, ripe but fresh fruit, as crunchy and juicy as ripe but tart cherries. There is something masculine in the muscular but fine structure. Tautness suggests that this will benefit from mellowing bottle age. Drink from 2017 through 2025.";NA;"92";"55";"Leithaberg";NA;"Annе Krеbiеhl MW";"Prieler 2013 Blaufränkisch (Leithaberg)";"Blaufränkisch";"Prieler"
"93725";"Austria";"The slightest minty lift is perceptible on the nose, hovering above black cherry. The palate shows tightly packed, dense, ripe but fresh fruit, as crunchy and juicy as ripe but tart cherries. There is something masculine in the muscular but fine structure. Tautness suggests that this will benefit from mellowing bottle age. Drink from 2017 through 2025.";NA;"92";"55";"Leithaberg";NA;"Anne Krebiehl MW";"Prieler 2013 Blaufränkisch (Leithaberg)";"Blaufränkisch";"Prieler"
"93723";"Austria";"An intense flavor of cinnamon- and pepper-dusted red cherries pervades nose and palate, with additional notes of white pepper spice. There is an ever so slight tannic grip, like the touch of a kitten's paw. The purity of the red cherry fruit soars with every sip and the overall picture is one of full-flavored, enticing but slender joy. This is just how Zweigelt should be.";"Rubin";"92";"25";"Carnuntum";NA;"Anne Krebiehl MW";"Netzl 2014 Rubin Zweigelt (Carnuntum)";"Zweigelt";"Netzl"
"93722";"Austria";"There is nothing obvious about this wine: everything is subtle and elegant. The nose holds back and the taut palate only unfurls slowly to show a floral, fruity wine that reminds one of crimson peony petals as much as of dark, juicy cherries. Yet there is nothing facile about this. It is the silky-smooth texture, however, that delivers the killer blow. A most sensuous, intriguing wine of great elegance. Little wonder: its name means silk and velvet";"Samt & Seide";"92";"29";"Carnuntum";NA;"Anne Krebiehl MW";"Muhr-Van der Niepoort 2013 Samt & Seide Blaufränkisch (Carnuntum)";"Blaufränkisch";"Muhr-Van der Niepoort"
"93722";"Austria";"There is nothing obvious about this wine: everything is subtle and elegant. The nose holds back and the taut palate only unfurls slowly to show a floral, fruity wine that reminds one of crimson peony petals as much as of dark, juicy cherries. Yet there is nothing facile about this. It is the silky-smooth texture, however, that delivers the killer blow. A most sensuous, intriguing wine of great elegance. Little wonder: its name means silk and velvet";"Samt & Seide";"92";"29";"Carnuntum";NA;"Anne Krebiehl MW";"Muhr-Van der Niepoort 2013 Samt & Seide Blaufränkisch (Carnuntum)";"Blaufränkisch";"Muhr-Van der Niepoort"
"93719";"Austria";"Floral hints on the nose give way on the palate to a deep, concentrated core of forest fruit: there is the tartness of wild cranberry, the alluring aroma of wild raspberry and darker overtones of bilberry, all framed by brooding aspects of oak. Fruit and oak are in some kind of chiaroscuro dialogue that intrigues. Best to wait a little longer since real pleasure and elegance awaits.";NA;"92";"19";"Burgenland";NA;"Anne Krebiehl MW";"Meinklang 2013 Pinot Noir (Burgenland)";"Pinot Noir";"Meinklang"
"93718";"Austria";"Tar-tinged black cherry and blueberry lead to a concentrated palate packed with dark fruit balanced by ample frehsness. This very fresh wine balances the intensity of its crunchy, juicy fruit with more savory and earthy elements. At present, it is four years old and not yet at its peak but already drinking well. Drink now through 2020.";"Bernreiser";"92";"45";"Carnuntum";NA;"Anne Krebiehl MW";"Glatzer 2011 Bernreiser Blaufränkisch (Carnuntum)";"Blaufränkisch";"Glatzer"
"93718";"Austria";"Tar-tinged black cherry and blueberry lead to a concentrated palate packed with dark fruit balanced by ample frehsness. This very fresh wine balances the intensity of its crunchy, juicy fruit with more savory and earthy elements. At present, it is four years old and not yet at its peak but already drinking well. Drink now through 2020.";"Bernreiser";"92";"45";"Carnuntum";NA;"Annе Krеbiеhl MW";"Glatzer 2011 Bernreiser Blaufränkisch (Carnuntum)";"Blaufränkisch";"Glatzer"
"93657";"Austria";"An off-dry Riesling, that preserves the evocative white perfumed fruits and rounds them out with some sweetness. It has an unmistakable almond and green plum flavor that goes with pear juice and a soft, mouthfilling close. Glass stopper.";"Kollmütz Alte Reben";"89";NA;"Wachau";NA;"Rоgеr Vоss";"Machherndl 2007 Kollmütz Alte Reben Riesling (Wachau)";"Riesling";"Machherndl"
"93657";"Austria";"An off-dry Riesling, that preserves the evocative white perfumed fruits and rounds them out with some sweetness. It has an unmistakable almond and green plum flavor that goes with pear juice and a soft, mouthfilling close. Glass stopper.";"Kollmütz Alte Reben";"89";NA;"Wachau";NA;"Roger Voss";"Machherndl 2007 Kollmütz Alte Reben Riesling (Wachau)";"Riesling";"Machherndl"
"93655";"Austria";"Produced from 40-year old vines, this smooth, rich wine oozes black plums, sweet spices and an undertow of dry tannins. With its fresh acidity, it is immediately appetizing, leaving juicy currants lingering in the mouth. Screwcap.";"Siglos";"89";"19";"Burgenland";NA;"Rogеr Voss";"Johann Heinrich 2007 Siglos Red (Burgenland)";"Austrian Red Blend";"Johann Heinrich"
"93654";"Austria";"A complex blend that moves this wine into an international style. The wine is smooth, generous, almost opulent. It emphasizes rich red plum flavors, rounded out with jelly sweetness, the acidity coming with the a final burst of freshness. Unlike some of Heinrich's other reds, which need aging, this is ready to drink now.";"Terra O.";"89";"49";"Mittelburgenland";NA;"Roger Voss";"Johann Heinrich 2006 Terra O. Red (Mittelburgenland)";"Red Blend";"Johann Heinrich"
"93654";"Austria";"A complex blend that moves this wine into an international style. The wine is smooth, generous, almost opulent. It emphasizes rich red plum flavors, rounded out with jelly sweetness, the acidity coming with the a final burst of freshness. Unlike some of Heinrich's other reds, which need aging, this is ready to drink now.";"Terra O.";"89";"49";"Mittelburgenland";NA;"Rоgеr Vоss";"Johann Heinrich 2006 Terra O. Red (Mittelburgenland)";"Red Blend";"Johann Heinrich"
"93652";"Austria";"A full-on, ripe, generous wine, all red plums and bright berry fruits. The tannins are sweet, generous, supported by vivid acidity. This is an exciting wine, one that could do with two years aging.";"Reserve";"89";"36";"Burgenland";NA;"Rоgеr Vоss";"Pfneisl United Vineyards 2005 Reserve Blaufränkisch (Burgenland)";"Blaufränkisch";"Pfneisl United Vineyards"
"93652";"Austria";"A full-on, ripe, generous wine, all red plums and bright berry fruits. The tannins are sweet, generous, supported by vivid acidity. This is an exciting wine, one that could do with two years aging.";"Reserve";"89";"36";"Burgenland";NA;"Roger Voss";"Pfneisl United Vineyards 2005 Reserve Blaufränkisch (Burgenland)";"Blaufränkisch";"Pfneisl United Vineyards"
"93647";"Austria";"This rich but dry wine brings out Grüner Veltliner's peppery character, which shows on top of the pear and quince flavors. The acidity offers a lift to this intense, concentrated wine.";"Kollmitz Smaragd";"89";"29";"Wachau";NA;"Roger Voss";"Machherndl 2007 Kollmitz Smaragd Grüner Veltliner (Wachau)";"Grüner Veltliner";"Machherndl"
"93647";"Austria";"This rich but dry wine brings out Grüner Veltliner's peppery character, which shows on top of the pear and quince flavors. The acidity offers a lift to this intense, concentrated wine.";"Kollmitz Smaragd";"89";"29";"Wachau";NA;"Roger Voss";"Machherndl 2007 Kollmitz Smaragd Grüner Veltliner (Wachau)";"Grüner Veltliner";"Machherndl"
"93603";"Austria";"Yellow apple and yellow Mirabelle plum shine through the creamy, yeasty, autolytic notes which also lend backbone to the palate. The soft bubbles fizz creamily the balanced, dry palate. Zesty freshness provides utter drinkability, with ample fruit shining through. This treads the very narrow path between hedonism and restraint with a well-trained step.";"Brut";"89";"22";"Österreichischer Sekt";NA;"Anne Krebiehl MW";"Szigeti 2013 Brut Grüner Veltliner (Österreichischer Sekt)";"Grüner Veltliner";"Szigeti"
"93601";"Austria";"Earthiness joins notes of zesty citrus on the nose of this light-bodied fizz. The palate is full of citrus and tart apple flavors, and provides lots of refreshment with its softly sparkling, creamy mousse. A very welcome bitter edge marks this out to go with food—even if it's only canapés served alongside nibbles. The finish is pleasantly dry and lasting.";NA;"89";"29";"Österreichischer Sekt";NA;"Anne Krebiehl MW";"Steininger 2013 Grüner Veltliner (Österreichischer Sekt)";"Grüner Veltliner";"Steininger"
"93570";"Austria";"Fleshy, almost overripe notes of cherry are prominent on the nose. The palate counters this with freshness but cannot contain the full, juicy and ripe impact of all of that ripe cherry fruit. Drink soon.";"Classic";"88";"15";"Burgenland";NA;"Anne Krebiehl MW";"Iby 2015 Classic Blaufränkisch (Burgenland)";"Blaufränkisch";"Iby"
"93570";"Austria";"Fleshy, almost overripe notes of cherry are prominent on the nose. The palate counters this with freshness but cannot contain the full, juicy and ripe impact of all of that ripe cherry fruit. Drink soon.";"Classic";"88";"15";"Burgenland";NA;"Anne Krebiehl MW";"Iby 2015 Classic Blaufränkisch (Burgenland)";"Blaufränkisch";"Iby"
"93562";"Austria";"A light, fresh wine with fine acidity and a good line in steely minerality. The green apple fruits give an extra dimension of crispness. Screwcap.";"Von den Terrassen";"88";NA;"Kremstal";NA;"Roger Voss";"Sepp Moser 2008 Von den Terrassen Grüner Veltliner (Kremstal)";"Grüner Veltliner";"Sepp Moser"
"93562";"Austria";"A light, fresh wine with fine acidity and a good line in steely minerality. The green apple fruits give an extra dimension of crispness. Screwcap.";"Von den Terrassen";"88";NA;"Kremstal";NA;"Roger Voss";"Sepp Moser 2008 Von den Terrassen Grüner Veltliner (Kremstal)";"Grüner Veltliner";"Sepp Moser"
"93529";"Austria";"Chremisa is the Roman name for Krems. This wine is more modern in its clean, bright fruits. There are also minerality, orange peel and lemon and white peach flavors.";"Edition Chremisa Sandgrube 13";"86";"24";"Niederösterreich";NA;"Roger Voss";"Winzer Krems 2010 Edition Chremisa Sandgrube 13 Grüner Veltliner (Niederösterreich)";"Grüner Veltliner";"Winzer Krems"
"93529";"Austria";"Chremisa is the Roman name for Krems. This wine is more modern in its clean, bright fruits. There are also minerality, orange peel and lemon and white peach flavors.";"Edition Chremisa Sandgrube 13";"86";"24";"Niederösterreich";NA;"Rоgеr Vоss";"Winzer Krems 2010 Edition Chremisa Sandgrube 13 Grüner Veltliner (Niederösterreich)";"Grüner Veltliner";"Winzer Krems"
"93523";"Austria";"Fresh, totally dry, very fruity, this is a great quaffing white wine. Enjoy the flavors of white peach, citrus, bright and vivid acidity. Drink now. Screwcap.";"Hugo";"86";"13";"Niederösterreich";NA;"Roger Voss";"Markus Huber 2010 Hugo Grüner Veltliner (Niederösterreich)";"Grüner Veltliner";"Markus Huber"
"93523";"Austria";"Fresh, totally dry, very fruity, this is a great quaffing white wine. Enjoy the flavors of white peach, citrus, bright and vivid acidity. Drink now. Screwcap.";"Hugo";"86";"13";"Niederösterreich";NA;"Roger Voss";"Markus Huber 2010 Hugo Grüner Veltliner (Niederösterreich)";"Grüner Veltliner";"Markus Huber"
"93520";"Austria";"Crisp green apples, very fresh, with a positive zing. This is a light Grüner, packed with attractive forward fruit flavors and a bright finishing acidity. Screwcap.";"L&T;";"86";NA;"Niederösterreich";NA;"Roger Voss";"Dürnberg 2010 L&T; Grüner Veltliner (Niederösterreich)";"Grüner Veltliner";"Dürnberg"
"93033";"Austria";"Touched by caramel, this is a bone-dry rosé, very crisp and fruity, with raspberry, red cherry.";"Lust & Laune";"86";"14";"Niederösterreich";NA;"Rоger Vоss";"Zull 2009 Lust & Laune Rosé (Niederösterreich)";"Rosé";"Zull"
"93033";"Austria";"Touched by caramel, this is a bone-dry rosé, very crisp and fruity, with raspberry, red cherry.";"Lust & Laune";"86";"14";"Niederösterreich";NA;"Roger Voss";"Zull 2009 Lust & Laune Rosé (Niederösterreich)";"Rosé";"Zull"
"92901";"Austria";"Nettle and yarrow, dried hay flowers and spice on the nose promise a lively, savory palate which indeed follows. All the spice is wrapped up with generous yellow and juicy pear fruit and goes down a treat. This is mellow and fruity, spicy, rounded and fresh: quite simply a joy to drink.";"Kammerner Lamm";"92";"45";"Kamptal";NA;"Anne Krebiehl MW";"Hirsch 2015 Kammerner Lamm Grüner Veltliner (Kamptal)";"Grüner Veltliner";"Hirsch"
"92901";"Austria";"Nettle and yarrow, dried hay flowers and spice on the nose promise a lively, savory palate which indeed follows. All the spice is wrapped up with generous yellow and juicy pear fruit and goes down a treat. This is mellow and fruity, spicy, rounded and fresh: quite simply a joy to drink.";"Kammerner Lamm";"92";"45";"Kamptal";NA;"Anne Krebiehl MW";"Hirsch 2015 Kammerner Lamm Grüner Veltliner (Kamptal)";"Grüner Veltliner";"Hirsch"
"92900";"Austria";"The soft and refreshing nose of mandarin peel plays about the nose. The palate conquers with the same purity and freshness of ripe citrus, aided by a pithy texture that helps to corral all the fruit. Wonderfully appetizing and full of charming mandarin and tangerine notions. Very lasting.";"Steinhaus Reserve";"92";"35";"Kamptal";NA;"Annе Krеbiеhl MW";"Hiedler 2015 Steinhaus Reserve Riesling (Kamptal)";"Riesling";"Hiedler"
"92898";"Austria";"It's that arresting mix of flintiness and savory yeast that gets you first. There are hints of pine and ivy, all bedded in the ripeness of juicy yellow pear and mirabelle plum. Whiffs of white pepper provide extra excitement and draw you in. This is clean and complex, rich and streamlined. Dive in.";"Mühlberg Reserve";"92";"27";"Weinviertel";NA;"Annе Krеbiеhl MW";"Gruber Röschitz 2015 Mühlberg Reserve Grüner Veltliner (Weinviertel)";"Grüner Veltliner";"Gruber Röschitz"
